COMUNA,DC,ZC_LOC,adulto_mayor,gse_vulnerable,material_precario,hacinamiento,hogares
13114,16,3,964,12,0,7,1082
13114,16,4,1266,34,0,19,1606
13114,99,999,83,5,0,5,128
13115,1,1,825,8,0,8,1248
13115,1,2,849,11,5,12,1394
13115,1,3,713,11,0,9,1253
13115,1,4,1150,265,9,68,1967
13115,1,5,472,12,0,4,637
13115,1,6,405,1,0,5,1189
13115,1,7,513,7,0,2,1124
13115,1,8,1155,18,0,8,1565
13115,1,9,542,6,0,1,1026
13115,1,10,756,8,0,5,1682
13115,1,11,203,4,1,4,1010
13115,1,12,855,19,3,5,1537
13115,2,1,644,292,7,89,1229
13115,2,2,1007,121,3,50,1700
13115,2,3,792,104,0,26,1336
13115,2,4,269,52,1,16,461
13115,2,5,589,554,2,116,1501
13115,2,901,11,11,0,0,32
13115,3,2,19,15,0,6,52
13115,3,3,10,10,0,6,587
13115,3,4,9,3,0,0,5
13115,3,6,82,4,1,3,13
13115,3,7,38,28,1,3,87
13115,3,8,30,13,0,3,799
13115,3,901,31,9,1,2,565
13115,4,1,996,370,12,114,1612
13115,4,2,637,322,27,73,1158
13115,4,3,804,298,1,84,1153
13115,4,4,856,9,2,9,1859
13115,4,5,984,602,1,179,1399
13115,99,999,9,4,0,0,15
13116,1,1,999,534,3,173,1328
13116,1,2,781,354,0,109,1002
13116,1,3,803,514,4,164,1154
13116,1,4,631,648,3,165,1453
13116,1,5,620,297,3,96,882
13116,2,1,1183,713,6,244,1781
13116,2,2,1060,547,4,131,1558
13116,3,1,1091,541,0,171,1266
13116,3,2,933,531,6,139,1064
13116,3,3,866,461,4,153,1078
13116,3,4,538,327,0,150,776
13116,4,1,939,364,1,108,1006
13116,4,2,920,297,0,76,949
13116,4,3,958,428,8,105,976
13116,4,4,1031,543,10,120,1109
13116,5,1,589,185,1,41,592
13116,5,2,767,360,5,123,954
13116,6,1,730,270,1,83,773
13116,6,2,916,430,6,129,1127
13116,6,3,741,368,2,109,975
13116,7,1,863,234,0,54,902
13116,7,2,830,200,1,64,885
13116,7,3,944,637,7,203,1493
13116,7,4,1079,566,5,203,1637
13116,7,5,5,6,0,2,12
13116,99,999,29,14,0,3,30
13117,1,1,674,341,5,149,1052
13117,1,2,781,379,6,216,1223
13117,1,3,793,359,9,128,1073
13117,1,4,645,292,0,116,859
13117,2,1,579,295,0,83,882
13117,2,2,482,232,2,106,687
13117,2,3,540,197,1,80,1004
13117,2,4,640,319,0,104,995
13117,2,5,586,371,7,130,1168
13117,3,1,928,440,9,148,1239
13117,3,2,497,253,8,142,743
13117,3,3,771,174,0,23,801
13117,3,4,558,279,6,87,778
13117,3,5,746,354,4,123,958
13117,3,6,551,210,4,163,789
13117,4,1,961,405,2,125,1301
13117,4,2,531,291,0,102,797
13117,4,3,1076,304,14,102,1242
13117,4,4,937,84,0,29,1120
13117,4,5,559,265,1,109,964
13117,5,1,958,430,3,94,1351
13117,5,2,794,478,1,161,1024
13117,5,3,902,256,1,86,1011
13117,5,4,861,369,3,111,1167
13117,6,1,667,330,10,94,771
13117,6,2,807,266,1,61,1133
13117,6,3,390,188,1,76,501
13117,7,1,326,69,0,14,366
13117,7,2,563,229,1,63,758
13117,7,3,672,313,4,103,770
13117,7,4,634,293,0,81,880
13117,99,999,82,34,0,14,109
13118,1,1,851,263,3,131,2013
13118,1,2,1136,557,5,230,1461
13118,1,3,1139,142,3,83,2078
13118,1,4,548,206,0,90,1025
13118,2,1,794,46,1,40,2050
13118,2,2,1518,251,5,100,1785
13118,2,3,550,135,2,44,1030
13118,2,4,1495,75,1,18,1384
13118,2,5,600,294,9,81,1166
13118,2,6,518,141,0,29,852
13118,2,7,964,238,0,68,1634
13118,3,1,1447,165,1,46,1523
13118,3,2,1186,348,2,107,1475
13118,3,3,769,220,0,50,1194
13118,3,4,565,112,4,79,1421
13118,3,5,1075,62,0,38,1354
13118,3,6,745,129,0,42,958
13118,4,1,479,56,0,101,1798
13118,4,2,889,225,1,68,1130
13118,4,3,1019,283,5,110,1326
13118,4,4,794,201,1,79,1136
13118,4,5,817,278,4,133,1098
13118,5,1,8,0,2,2,16
13118,5,2,450,62,1,27,1390
13118,5,3,705,48,0,9,773
13118,5,4,450,54,2,35,1470
13118,5,5,1054,90,0,19,1441
13118,6,1,962,314,0,103,1449
13118,6,2,857,260,9,99,1313
13118,6,3,793,314,3,126,1213
13118,6,4,695,101,1,29,1304
13118,6,5,538,72,0,26,775
13118,6,6,689,147,0,42,928
13118,99,999,77,24,5,14,122
13119,1,1,834,97,0,17,904
13119,1,2,1392,231,9,52,1522
13119,1,3,731,146,2,39,751
13119,1,4,770,122,4,52,1186
13119,1,5,602,62,2,17,793
13119,2,1,1250,315,4,79,1310
13119,2,2,1010,251,3,55,1081
13119,2,3,836,243,1,68,1493
13119,2,4,774,126,1,26,1572
13119,2,5,737,115,1,24,1641
13119,2,6,1387,233,5,64,1835
13119,2,7,510,171,0,62,971
13119,2,8,488,192,0,65,1511
13119,2,9,581,298,7,110,1593
13119,2,10,1098,185,2,43,1578
13119,3,1,783,185,1,60,850
13119,3,2,765,256,0,88,957
13119,3,3,969,208,2,31,1019
13119,3,4,731,302,7,85,819
13119,3,5,636,105,4,50,793
13119,4,1,121,46,2,24,157
13119,5,1,22,17,6,3,40
13119,5,2,240,83,0,66,1275
13119,5,3,194,111,7,49,726
13119,5,4,234,31,0,15,1024
13119,5,5,1223,331,1,78,1672
13119,5,6,944,233,1,62,1515
13119,5,7,886,207,2,58,1348
13119,5,8,465,128,0,49,1505
13119,5,9,346,62,0,38,1304
13119,6,1,1517,235,3,47,1477
13119,6,2,1452,169,0,30,1553
13119,7,1,759,405,1,133,1169
13119,7,2,674,480,0,161,1587
13119,7,3,663,296,3,85,1411
13119,7,4,547,142,1,39,1629
13119,7,5,1127,331,1,93,1377
13119,7,6,510,419,12,114,2074
13119,7,7,636,328,0,95,1311
13119,7,8,576,511,1,189,1267
13119,7,9,819,621,1,173,1599
13119,7,10,540,267,2,86,1651
13119,7,11,679,422,1,95,1301
13119,7,12,757,389,1,135,1417
13119,7,13,1009,567,2,164,1534
13119,7,14,216,34,1,19,1104
13119,7,15,274,159,1,51,1249
13119,8,1,801,296,4,84,940
13119,8,2,744,156,4,35,701
13119,8,3,1273,262,4,66,1275
13119,8,4,1066,218,7,53,1029
13119,9,1,900,112,2,40,1126
13119,9,2,1241,234,1,43,1430
13119,10,1,1275,334,16,86,1710
13119,10,2,921,157,9,52,1196
13119,11,1,744,222,2,60,542
13119,11,2,1249,482,3,144,1610
13119,11,3,766,258,4,81,886
13119,12,1,1207,524,23,141,1402
13119,12,2,735,269,0,62,778
13119,12,3,1229,453,20,136,1411
13119,13,1,404,222,6,59,575
13119,13,6,77,45,2,13,161
13119,13,901,17,14,1,2,39
13119,14,1,490,200,0,71,1627
13119,14,2,403,24,0,8,1221
13119,14,3,826,109,2,34,1709
13119,14,4,809,436,9,125,1885
13119,14,5,319,37,0,7,652
13119,14,6,177,20,0,36,1486
13119,14,7,1358,161,0,43,1460
13119,14,8,819,173,0,36,1157
13119,14,9,633,54,0,20,1727
13119,14,10,633,287,4,93,1587
13119,14,11,495,88,0,36,1462
13119,14,12,259,28,0,11,781
13119,15,1,385,89,13,26,423
13119,16,1,1098,128,1,44,1631
13119,16,2,1335,207,1,55,1593
13119,16,3,1399,188,0,48,1615
13119,17,1,850,286,1,89,1540
13119,17,2,646,95,0,23,1055
13119,17,3,594,113,2,35,921
13119,17,4,976,255,1,118,1287
13119,17,5,828,126,2,36,1372
13119,18,1,415,337,1,115,1027
13119,18,2,532,105,1,47,1651
13119,18,3,500,210,3,60,827
13119,18,4,635,416,1,114,1488
13119,18,5,504,138,0,46,1492
13119,18,6,565,229,0,77,1554
13119,18,7,395,79,2,28,935
13119,18,8,725,330,1,92,1513
13119,19,1,386,74,1,37,1491
13119,19,2,893,163,0,49,1438
13119,19,3,761,166,0,71,1293
13119,19,4,660,137,0,35,1639
13119,19,5,303,217,0,112,1395
13119,19,6,837,185,0,45,1671
13119,19,7,712,132,0,35,1294
13119,19,8,743,309,0,116,1245
13119,19,9,530,211,0,64,1026
13119,19,10,251,68,0,39,1274
13119,20,1,577,136,1,28,1158
13119,20,2,741,244,0,47,1226
13119,20,3,650,131,3,24,1137
13119,20,4,1327,203,0,39,1442
13119,20,5,595,108,0,33,757
13119,20,6,590,92,0,47,1295
13119,20,7,539,294,1,36,1365
13119,20,8,945,122,0,32,1572
13119,20,9,818,293,1,41,1646
13119,20,10,862,214,0,48,1167
13119,20,11,910,126,0,27,1335
13119,21,1,864,78,1,29,1282
13119,21,2,681,62,1,18,714
13119,21,3,1222,218,2,43,1384
13119,21,4,901,122,4,31,971
13119,21,5,817,214,1,56,1250
13119,22,1,807,121,0,17,967
13119,22,2,1101,184,1,27,1146
13119,22,3,1076,163,0,24,1274
13119,22,4,793,189,4,27,1019
13119,23,1,690,43,0,13,1132
13119,23,2,656,57,0,15,1460
13119,23,3,93,16,0,5,292
13119,23,4,516,21,1,12,969
13119,23,5,717,67,0,17,887
13119,23,6,813,68,1,23,917
13119,23,7,280,29,0,13,981
13119,23,8,904,130,1,36,1583
13119,99,999,132,66,0,10,263
13120,1,1,632,12,0,14,1086
13120,1,2,802,17,0,26,1940
13120,1,3,876,29,0,35,1943
13120,1,4,862,26,0,28,1458
13120,1,5,681,9,1,23,1757
13120,1,6,853,19,0,40,2057
13120,1,7,843,28,3,27,1497
13120,1,8,686,12,0,51,1714
13120,1,9,714,19,0,28,1753
13120,2,1,946,44,2,16,1705
13120,2,2,1060,74,6,40,1742
13120,2,3,1207,19,0,23,1706
13120,2,4,467,9,0,31,1614
13120,2,5,695,38,0,23,1337
13120,2,6,1086,97,0,18,1372
13120,3,1,742,19,0,19,1550
13120,3,2,956,35,1,19,1435
13120,3,3,581,16,0,35,1339
13120,4,1,829,33,0,75,2781
13120,4,2,893,26,0,23,1646
13120,4,3,1102,48,0,9,1045
13120,4,4,915,36,0,10,1230
13120,4,5,1373,98,0,21,1537
13120,5,1,674,14,0,10,1360
13120,5,2,1247,33,0,24,2354
13120,5,3,721,14,0,38,1536
13120,5,4,633,27,0,15,1218
13120,6,1,899,133,0,43,1740
13120,6,2,775,106,0,19,1337
13120,6,3,947,145,0,22,1143
13120,6,4,858,135,0,30,1053
13120,6,5,950,137,0,52,1437
13120,7,1,584,37,0,12,1006
13120,7,2,840,24,0,42,1947
13120,7,3,850,87,0,36,2072
13120,7,4,775,87,0,31,1416
13120,7,5,913,84,0,15,1330
13120,7,6,921,202,1,67,1361
13120,7,7,571,47,0,44,958
13120,8,1,831,204,0,53,975
13120,8,2,740,330,1,82,831
13120,8,3,473,174,0,47,478
13120,8,4,774,192,2,68,976
13120,9,1,797,77,0,93,2337
13120,9,2,987,76,0,31,1581
13120,9,3,872,56,0,32,1422
13120,10,1,409,24,0,39,1259
13120,10,2,720,29,2,27,1479
13120,10,3,688,25,0,31,1437
13120,10,4,430,29,0,37,1595
13120,10,5,709,28,0,20,1559
13120,10,6,661,19,0,104,1836
13120,10,7,1085,43,0,6,1224
13120,10,8,671,33,0,44,1584
13120,11,1,544,36,1,82,2651
13120,11,2,510,21,0,35,1857
13120,11,3,416,23,2,27,1126
13120,11,4,763,19,1,25,1596
13120,11,5,605,31,0,31,1527
13120,11,6,409,17,0,19,856
13120,11,7,757,21,1,23,1355
13120,99,999,64,4,0,2,68
13121,1,1,1011,263,1,59,1235
13121,1,2,1274,307,1,89,1484
13121,1,3,1224,690,7,224,1565
13121,2,1,463,202,7,85,584
13121,2,2,1244,313,1,77,1525
13121,2,3,963,218,1,64,1233
13121,2,4,807,246,1,80,993
13121,3,1,867,273,2,97,1087
13121,3,2,666,87,0,39,705
13121,3,3,967,225,2,85,1148
13121,3,4,978,338,11,99,1166
13121,4,1,969,462,7,115,1258
13121,4,2,851,199,0,69,912
13121,4,3,1175,212,2,126,1403
13121,4,4,755,327,5,114,806
13121,5,1,678,429,5,117,837
13121,5,2,1001,339,0,123,1158
13121,5,3,458,108,1,45,526
13121,5,4,1065,581,5,166,1237
13121,6,1,818,571,1,173,1750
13121,6,2,1125,503,4,172,1208
13121,6,3,766,238,1,77,853
13121,7,1,900,320,4,98,966
13121,7,2,570,192,2,52,586
13121,7,3,767,297,9,117,939
13121,7,4,933,431,0,110,1058
13121,8,1,845,292,2,92,927
13121,8,2,661,265,1,64,709
13121,99,999,38,10,1,0,32
13122,1,1,424,69,3,29,568
13122,1,2,758,402,3,113,997
13122,1,3,1133,578,7,152,1424
13122,1,4,997,372,10,131,1441
13122,2,1,610,115,25,37,741
13122,2,2,922,517,2,169,1226
13122,2,3,825,207,0,69,1076
13122,2,4,842,445,2,166,1259
13122,3,1,527,24,0,12,1275
13122,3,2,961,53,0,28,1493
13122,3,3,638,535,2,153,1652
13122,3,4,510,12,0,11,1303
13122,3,5,819,15,1,5,1854
13122,3,6,955,39,4,9,1419
13122,3,7,925,20,0,13,1743
13122,3,8,456,15,2,16,1292
13122,3,9,492,559,11,148,1544
13122,3,10,575,406,11,110,1856
13122,3,11,455,9,1,12,1413
13122,4,1,894,430,2,141,1098
13122,4,2,1118,315,3,91,1395
13122,4,3,606,321,3,57,1152
13122,4,4,655,224,0,63,848
13122,4,5,723,214,1,56,848
13122,5,1,967,53,1,18,1321
13122,5,2,965,653,10,157,1658
13122,5,3,402,10,2,14,1239
13122,5,4,774,138,0,43,1173
13122,5,5,946,334,5,76,1323
13122,6,1,1284,809,28,229,1688
13122,6,2,880,540,8,151,1202
13122,6,3,929,425,3,145,1324
13122,6,4,1018,554,16,202,1397
13122,7,1,518,257,10,99,778
13122,7,2,573,283,3,89,900
13122,7,3,897,390,1,145,1639
13122,7,4,877,477,6,143,1199
13122,7,5,555,339,10,100,841
13122,8,1,716,338,0,118,1046
13122,8,2,939,429,2,150,1453
13122,8,3,1037,447,1,86,1445
13122,8,4,984,451,3,92,1149
13122,9,1,935,671,10,241,1640
13122,9,2,724,347,9,141,1309
13122,9,3,488,5,0,9,782
13122,9,4,509,293,20,115,888
13122,10,1,474,138,1,43,808
13122,10,2,648,340,3,125,970
13122,10,3,505,183,0,60,646
13122,10,4,641,440,3,148,907
13122,10,5,698,397,7,119,958
13122,11,1,826,606,3,166,1601
13122,11,2,895,437,4,111,1539
13122,11,3,956,623,20,231,1387
13122,11,4,1047,735,3,195,1650
13122,11,5,1067,679,3,164,1528
13122,99,999,39,25,0,4,71
13123,1,1,632,8,0,27,926
13123,1,2,602,22,0,26,1290
13123,1,3,527,19,0,30,991
13123,1,4,674,19,0,25,1500
13123,1,5,488,28,1,31,1005
13123,1,6,510,28,0,33,1143
13123,1,7,346,17,0,22,945
13123,1,8,262,8,0,20,914
13123,2,1,784,24,0,25,1610
13123,2,2,485,14,0,21,1390
13123,2,3,678,22,0,25,2021
13123,2,4,879,27,0,18,1546
13123,2,5,483,34,0,27,1382
13123,2,6,511,11,0,20,1578
13123,2,7,884,19,0,37,1735
13123,3,1,426,19,0,49,1472
13123,3,2,492,11,0,18,1169
13123,3,3,760,22,0,15,1456
13123,3,4,1058,20,0,7,1569
13123,3,5,584,14,0,15,1399
13123,3,6,323,10,0,34,1088
13123,3,7,613,21,0,36,1486
13123,3,8,526,15,0,16,1108
13123,3,9,1055,37,0,16,1596
13123,3,10,997,14,0,35,1589
13123,3,11,726,12,1,21,1587
13123,4,1,832,22,0,41,1884
13123,4,2,760,9,0,28,1686
13123,4,3,1072,11,0,21,1743
13123,4,4,940,16,0,27,1785
13123,4,5,876,21,0,27,1686
13123,4,6,641,20,0,22,1513
13123,4,7,741,15,0,26,1722
13123,4,8,946,15,0,21,1691
13123,4,9,930,12,0,16,1590
13123,4,10,448,2,0,16,1236
13123,4,11,527,18,0,14,985
13123,4,12,683,19,2,13,1266
13123,5,1,1381,66,3,39,1721
13123,5,2,984,26,0,28,1708
13123,6,1,582,31,0,64,1436
13123,6,2,668,25,0,42,1548
13123,6,3,428,33,0,42,1012
13123,6,4,551,23,1,24,1310
13123,7,1,664,44,1,36,1359
13123,7,2,770,15,4,17,1234
13123,7,3,197,9,0,16,370
13123,8,1,281,12,1,28,1159
13123,8,2,432,16,0,33,1257
13123,8,3,338,8,0,12,954
13123,8,4,274,21,0,38,1349
13123,99,999,26,1,0,0,39
13124,1,1,455,194,2,68,556
13124,1,2,799,316,3,91,1136
13124,1,3,770,387,0,113,997
13124,1,4,642,334,1,95,883
13124,2,1,877,693,10,194,2125
13124,2,2,956,501,4,150,1288
13124,2,3,917,489,10,200,1404
13124,2,4,890,612,15,189,1534
13124,2,5,234,50,0,19,1178
13124,2,6,458,269,2,91,1615
13124,3,1,527,240,5,71,664
13124,3,2,656,406,5,140,1119
13124,3,3,494,252,1,87,635
13124,3,4,428,222,7,62,498
13124,4,1,671,374,0,110,1089
13124,4,2,944,378,0,81,1118
13124,4,3,670,282,0,67,834
13124,4,4,721,492,4,178,1129
13124,4,5,456,257,5,63,610
13124,5,1,837,409,1,140,1307
13124,5,2,225,102,2,34,359
13124,5,3,977,415,2,121,1325
13124,5,4,374,179,4,73,478
13124,6,1,522,49,0,16,1249
13124,6,2,730,258,0,79,1670
13124,6,3,468,119,0,27,756
13124,6,4,452,119,1,37,1629
13124,6,5,294,75,0,25,956
13124,6,6,487,108,0,36,1252
13124,6,7,785,124,1,32,985
13124,6,8,634,93,0,24,1051
13124,6,9,678,182,0,65,1295
13124,6,10,629,468,4,151,1283
13124,6,11,575,386,0,114,947
13124,6,12,513,303,0,96,1322
13124,6,13,319,104,0,57,1809
13124,6,14,587,183,0,53,1078
13124,6,15,560,228,0,70,1002
13124,6,16,462,229,2,77,912
13124,6,17,528,218,1,65,1250
13124,6,18,851,243,0,61,1521
13124,6,19,591,139,1,34,863
13124,6,20,936,114,0,39,1516
13124,6,21,550,150,1,55,1007
13124,6,22,888,540,1,169,1356
13124,6,23,621,385,0,116,931
13124,6,24,554,266,0,77,1440
13124,6,901,5,1,0,0,7
13124,7,1,441,24,0,16,1710
13124,7,2,276,10,0,26,1863
13124,7,3,293,4,0,10,659
13124,7,4,181,129,0,33,444
13124,7,5,160,111,9,37,363
13124,7,12,25,15,0,1,34
13124,7,16,46,34,0,9,85
13124,7,19,279,231,4,48,579
13124,8,1,75,65,0,23,282
13124,8,9,9,5,0,2,10
13124,8,10,79,57,2,7,131
13124,8,11,77,84,0,14,145
13124,8,17,22,18,0,2,44
13124,8,18,2,2,0,2,5
13124,8,20,107,142,19,31,281
13124,9,1,1058,576,1,119,2051
13124,9,2,590,302,5,94,778
13124,9,3,724,363,0,105,911
13124,9,4,717,383,4,85,983
13124,9,5,522,268,1,85,766
13124,10,1,861,431,5,167,1260
13124,10,2,501,273,5,76,689
13124,10,3,717,425,3,139,1039
13124,10,4,493,239,1,72,688
13124,99,999,652,42,1,8,150
13125,1,1,977,255,7,71,1273
13125,1,2,896,519,2,186,1557
13125,1,3,290,31,0,11,1022
13125,1,4,252,142,0,55,1478
13125,1,5,1389,468,3,113,1460
13125,1,6,915,279,2,49,893
13125,1,7,619,480,0,167,2968
13125,1,8,342,22,0,10,1300
13125,2,1,599,404,3,177,1471
13125,2,2,494,495,12,228,1260
13125,2,3,407,332,4,129,1301
13125,2,4,459,316,3,99,1885
13125,2,5,555,268,6,128,1278
13125,2,6,346,284,0,89,1051
13125,2,7,474,253,3,91,1644
13125,2,8,540,317,1,114,1357
13125,2,9,453,371,12,144,2087
13125,2,10,706,353,1,111,1632
13125,2,11,301,381,0,189,988
13125,2,12,929,685,6,188,1453
13125,2,13,332,212,0,67,1069
13125,2,14,444,229,5,93,1672
13125,2,15,339,103,0,29,1105
13125,2,16,537,264,0,87,1093
13125,2,17,465,407,1,118,1286
13125,2,18,452,525,4,182,1424
13125,2,19,340,542,1,203,1165
13125,2,20,389,238,2,110,1349
13125,2,21,210,104,0,64,1345
13125,3,1,77,96,18,44,209
13125,4,1,1019,343,13,75,1201
13125,4,2,616,80,0,28,1330
13125,4,3,899,316,5,74,2017
13125,4,4,411,163,2,72,1393
13125,4,5,605,238,1,75,1771
13125,4,6,488,56,0,16,1341
13125,4,7,491,196,0,114,1539
13125,4,8,797,204,3,48,873
13125,4,9,528,147,0,43,1534
13125,4,10,588,229,2,85,1663
13125,4,11,694,98,0,25,1395
13125,4,12,712,170,3,55,1255
13125,4,13,456,61,0,22,1576
13125,4,14,439,281,0,91,1236
13125,4,15,732,124,2,42,1212
13125,99,999,29,15,1,1,50
13126,1,1,810,240,9,99,1231
13126,1,2,676,186,11,102,1303
13126,1,3,531,164,9,52,658
13126,2,1,809,280,7,128,1340
13126,2,2,637,204,2,47,1117
13126,2,3,819,223,2,57,945
13126,2,4,808,163,5,63,846
13126,2,5,595,97,0,43,881
13126,2,6,22,20,0,7,36
13126,3,1,327,136,0,78,1962
13126,3,2,740,154,4,148,2032
13126,3,3,357,145,15,65,1768
13126,4,1,1038,263,4,122,1526
13126,4,2,396,97,6,89,1030
13126,5,1,1255,332,19,174,2062
13126,5,2,1159,272,14,133,2912
13126,6,1,962,362,5,151,1384
13126,6,2,1040,298,9,135,1653
13126,6,3,617,204,1,80,742
13126,6,4,997,294,2,87,1209
13126,7,1,1113,361,4,149,1606
13126,7,2,790,203,6,127,1391
13126,8,1,1227,462,9,227,1656
13126,8,2,980,365,4,123,1710
13126,8,3,1173,370,13,181,1683
13126,9,1,638,265,3,78,854
13126,9,2,1025,325,8,122,1468
13126,9,3,540,211,4,64,671
13126,9,4,1069,334,9,122,1202
13126,99,999,53,20,0,9,73
13127,1,1,395,149,0,193,1429
13127,1,2,557,206,2,188,1403
13127,2,1,627,271,11,516,2091
13127,2,2,1026,261,20,300,2101
13127,2,3,563,85,2,127,1666
13127,2,4,402,50,1,57,1384
13127,3,1,607,195,4,158,900
13127,3,2,155,63,1,69,403
13127,4,1,1020,353,0,124,1329
13127,4,2,1082,416,2,131,1499
13127,4,3,1006,321,1,118,1179
13127,4,4,679,259,3,94,740
13127,5,1,801,374,9,155,1089
13127,5,2,870,452,3,176,1137
13127,5,3,765,387,2,142,1065
13127,6,1,891,445,8,165,1349
13127,6,2,778,126,1,54,819
13127,6,3,610,160,1,103,758
13127,6,4,814,410,6,216,1241
13127,6,5,590,311,3,105,803
13127,6,6,945,565,9,183,1196
13127,6,7,609,95,1,30,628
13127,7,1,721,175,2,74,769
13127,7,2,825,316,3,124,898
13127,7,3,892,324,1,106,938
13127,7,4,407,176,4,62,545
13127,8,1,531,218,3,178,884
13127,8,2,452,123,3,109,695
13127,8,3,556,164,4,156,809
13127,9,1,940,282,13,184,1268
13127,9,2,1021,353,19,166,1273
13127,9,3,499,234,4,111,725
13127,10,1,437,69,6,94,1015
13127,10,2,325,37,2,61,1621
13127,11,1,910,436,4,149,1275
13127,11,2,837,364,8,120,1188
13127,11,3,675,158,4,78,830
13127,11,4,732,282,1,92,1464
13127,11,5,995,279,13,177,1779
13127,12,1,714,252,2,82,801
13127,12,2,795,319,4,107,997
13127,12,3,940,475,9,138,1040
13127,13,1,754,261,8,97,873
13127,13,2,652,231,3,103,800
13127,13,3,1122,363,9,164,1375
13127,99,999,52,3,0,6,42
13128,1,1,859,390,7,111,1128
13128,1,2,775,255,5,93,994
13128,1,3,781,325,6,103,1123
13128,2,1,546,363,4,102,812
13128,2,2,329,280,2,62,801
13128,2,3,471,320,3,72,783
13128,2,4,888,548,9,142,1132
13128,2,5,5,5,1,8,17
13128,2,6,990,582,2,166,1396
13128,3,1,399,115,0,37,466
13128,3,2,929,302,27,115,1151
13128,3,3,633,243,0,66,819
13128,4,1,330,76,0,20,354
13128,4,2,900,254,18,109,1100
13128,4,3,398,104,0,24,472
13128,5,1,1006,307,5,100,1079
13128,5,2,889,318,4,148,1146
13128,6,1,621,233,0,74,680
13128,6,2,1098,468,1,150,1663
13128,6,3,707,265,1,76,869
13128,6,4,572,268,0,88,737
13128,6,5,668,285,1,97,689
13128,7,1,870,572,10,202,1429
13128,7,2,146,49,0,28,754
13128,7,3,356,322,11,130,1090
13128,7,4,435,571,0,288,1884
13128,7,5,281,270,9,102,1159
13128,7,6,748,501,8,194,1414
13128,7,7,396,298,1,98,1412
13128,7,8,228,58,0,27,788
13128,7,9,56,23,0,21,447
13128,7,10,338,272,1,67,2190
13128,8,1,649,319,5,95,808
13128,8,2,603,329,9,109,836
13128,8,3,442,154,13,70,741
13128,8,4,772,508,3,138,1645
13128,9,1,660,391,4,141,938
13128,9,2,679,367,0,107,885
13128,9,3,754,432,3,106,1078
13128,9,4,865,424,6,102,1193
13128,10,1,491,306,2,87,694
13128,10,2,503,243,0,58,653
13128,10,3,686,510,2,173,1246
13128,10,4,320,216,1,70,424
13128,99,999,42,15,0,3,46
13129,1,1,626,135,2,56,816
13129,1,2,712,251,6,132,1009
13129,1,3,873,118,0,107,2187
13129,1,4,715,98,1,66,1072
13129,1,5,397,101,1,29,775
13129,2,1,389,142,0,19,743
13129,2,2,1056,388,1,127,1407
13129,2,3,597,145,0,47,724
13129,2,4,1111,349,1,104,1360
13129,3,1,618,175,1,52,697
13129,3,2,997,289,5,89,1635
13129,3,3,1028,157,1,51,1040
13129,3,4,923,322,3,104,1113
13129,4,1,213,76,1,20,325
13129,4,2,1132,371,3,101,1323
13129,4,3,735,162,2,36,876
13129,5,1,820,321,5,105,1062
13129,5,2,851,355,3,134,1124
13129,5,3,1138,311,8,138,1378
13129,5,4,599,180,1,45,718
13129,6,1,1126,374,10,153,1482
13129,6,2,1114,342,8,157,1405
13129,6,3,1100,232,9,74,1160
13129,7,1,953,657,3,208,1684
13129,7,2,531,187,3,69,549
13129,7,3,1299,617,9,264,1406
13129,7,4,248,85,1,27,314
13129,7,5,508,229,6,144,645
13129,99,999,33,13,0,7,42
13130,1,1,969,118,2,104,2061
13130,1,2,1232,201,3,137,2924
13130,2,1,492,50,0,52,1611
13130,2,2,1326,142,1,83,2156
13130,2,3,1303,311,4,153,1606
13130,3,1,577,57,3,72,1521
13130,3,2,1389,465,4,159,1652
13130,3,3,761,150,4,57,1270
13130,4,1,739,43,1,69,2239
13130,4,2,819,82,0,119,2209
13130,4,3,1438,259,4,106,2043
13130,4,4,1130,173,3,95,1909
13130,5,1,721,51,0,28,1574
13130,5,2,953,56,0,41,1769
13130,5,3,1173,273,0,96,1574
13130,5,4,928,73,2,72,2710
13130,6,1,893,89,7,70,1610
13130,6,2,1176,52,2,30,1600
13130,6,3,880,39,0,45,2306
13130,6,4,670,29,2,23,1283
13130,7,1,816,148,6,52,1143
13130,7,2,1354,564,10,197,1755
13130,7,3,324,39,1,29,1094
13130,7,4,445,85,0,53,1219
13130,99,999,25,4,0,2,55
13131,1,1,595,178,8,84,634
13131,1,2,936,379,6,152,1181
13131,1,3,973,258,1,51,1111
13131,1,4,895,342,3,137,1069
13131,2,1,254,76,0,28,293
13131,2,2,847,324,3,141,1107
13131,3,1,524,228,1,73,685
13131,3,2,1024,560,1,164,1368
13131,3,3,815,348,2,105,1016
13131,4,1,1047,596,0,142,1408
13131,4,2,1029,656,12,201,1356
13131,4,3,827,525,4,141,1160
13131,5,1,847,471,4,141,1199
13131,5,2,1028,569,1,181,1328
13131,5,3,959,568,9,206,1260
13131,5,4,996,530,3,150,1286
13131,6,1,967,363,9,136,1155
13131,6,2,819,294,4,115,1058
13131,7,1,907,456,8,145,1230
13131,7,2,607,392,4,131,892
13131,7,3,939,517,3,155,1169
13131,7,4,663,334,2,118,766
13131,99,999,62,31,0,8,112
13132,1,1,749,8,0,7,1233
13132,1,2,689,8,0,7,1021
13132,1,3,808,13,0,13,1356
13132,1,4,576,9,0,10,909
13132,1,5,1065,11,0,6,1321
13132,1,6,591,9,0,15,1061
13132,2,1,537,10,0,3,669
